job_title,company_location,datePublication,job_category,city,country,ID,Year,Month,Day,level,job_category_id,level_id
CDI - Lead data Growth et monétisation - F/H,Boulogne-Billancourt Île-de-France France,2024-01-01,Other,Unknown,France,1,2024,January,1,Not Specified,3,4
Stagiaire (H/F) Data Scientist,Croissy-sur-Seine Île-de-France France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Head of the Engagement and Strategic Transformation (EST) Division,Paris Île-de-France France,2024-01-01,Head of Products,Paris,France,1,2024,January,1,Expert,5,3
Data Analyst,Greater Lyon Area,2024-01-01,Data Analyst,Lyon,France,1,2024,January,1,Not Specified,1,4
Assistant Marketing Data Analyst F/H (en alternance),Lille Hauts-de-France France,2024-01-01,Data Analyst,Lille,France,1,2024,January,1,Not Specified,1,4
Senior Data Analyst H/F,Greater Paris Metropolitan Region,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Senior,1,2
Alternance Data Analyst - Paris (F/H),Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Data Scientist H/F,Montrouge Île-de-France France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Data Scientist H/F,Pau Nouvelle-Aquitaine France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
DATA ANALYST PRODUCT,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Data Scientist,St-Fons Auvergne-Rhône-Alpes France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Ingénieur Data/BI,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Business Intelligence Analyst,Lyon,France,1,2024,January,1,Not Specified,4,4
Data Analyst H/F,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Stage - Data Engineer - ML (H/F),Issy-les-Moulineaux Île-de-France France,2024-01-01,Data Engineer,Unknown,France,1,2024,January,1,Not Specified,9,4
DATA Analyst - Alternance H/F  Alternance/Apprentissage  H/F,Reims Grand Est France,2024-01-01,Data Analyst,Reims,France,1,2024,January,1,Not Specified,1,4
Data Analyst H/F,Levallois-Perret Île-de-France France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
Data Analyst (Power BI) - CDI - €60-€80k + Bonus + excellent Package!,Paris Île-de-France France,2024-01-01,Business Intelligence Analyst,Paris,France,1,2024,January,1,Not Specified,4,4
Data Analyst F/H,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Alternance Data analyst,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Chef de projet Controlling et Reporting,Paris Île-de-France France,2024-01-01,Other,Paris,France,1,2024,January,1,Not Specified,3,4
Machine Learning Intern,Paris Île-de-France France,2024-01-01,AI/ML Engineer,Paris,France,1,2024,January,1,Not Specified,8,4
Senior Data Product Analyst (Marketing),Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Business Analyst Data (énergie) F/H - Lyon,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Data Analyst,Lyon,France,1,2024,January,1,Not Specified,1,4
DATA ANALYST FRAUDE - (H/F) - CDI,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Data analyst F/H,St-Denis Île-de-France France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
BI/Data Analyst,France,2024-01-01,Business Intelligence Analyst,Unknown,France,1,2024,January,1,Not Specified,4,4
Data Scientist - Toulouse,Toulouse Occitanie France,2024-01-01,Data Scientist,Toulouse,France,1,2024,January,1,Not Specified,2,4
Data Analyst - Asset Management,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Head of Machine Learning and Data Science,Eu Normandy France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Alternant - Assistant Data Analyst H/F,Issy-les-Moulineaux Île-de-France France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
Data Analyst - Business (H/F),Toulouse Occitanie France,2024-01-01,Data Analyst,Toulouse,France,1,2024,January,1,Not Specified,1,4
Data Scientist (F/H),Nanterre Île-de-France France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Data scientist F/H,Ivry-sur-Seine Île-de-France France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Apprenti DATA H/F,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Other,Unknown,France,1,2024,January,1,Not Specified,3,4
Data Analyst F/H,Colmar Grand Est France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
Data Analyst H/F,Boulogne-Billancourt Île-de-France France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
Data Engineer/ Analyst,Niort Nouvelle-Aquitaine France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
Data Analyst,Greater Lille Metropolitan Area,2024-01-01,Data Analyst,Lille,France,1,2024,January,1,Not Specified,1,4
Data Analyst H/F,Marcq-en-Barœul Hauts-de-France France,2024-01-01,Data Analyst,Unknown,France,1,2024,January,1,Not Specified,1,4
Data Engineer (M/F) - Internship - Paris,Paris Île-de-France France,2024-01-01,Data Engineer,Paris,France,1,2024,January,1,Not Specified,9,4
Python Developer,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Data Analyst H/F,Greater Paris Metropolitan Region,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Python Developer,Marseille Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Marseille,France,1,2024,January,1,Not Specified,6,4
Back-End Developer Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Developpeur Python H/F,St-Denis Île-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Python Developer,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer,Toulouse Occitanie France,2024-01-01,Python Developer,Toulouse,France,1,2024,January,1,Not Specified,6,4
Python Developer,Marseille Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Marseille,France,1,2024,January,1,Not Specified,6,4
Python Developer,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Data Scientist,Paris Île-de-France France,2024-01-01,Data Scientist,Paris,France,1,2024,January,1,Not Specified,2,4
Développeur Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Data Scientist,Reims Grand Est France,2024-01-01,Data Scientist,Reims,France,1,2024,January,1,Not Specified,2,4
Python Developer,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer,Toulouse Occitanie France,2024-01-01,Python Developer,Toulouse,France,1,2024,January,1,Not Specified,6,4
Python Software Engineer,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python - 50K€ H/F,Nice Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Nice,France,1,2024,January,1,Not Specified,6,4
Date Engineer | Python (pandas) - Sql | Scale up Medtech | Remote flexible,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer,France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Python Data Scientist - LLM Project,France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Junior Software Engineer,Paris Île-de-France France,2024-01-01,Data Engineer,Paris,France,1,2024,January,1,Not Specified,9,4
Business Analyst H/F,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Alternant Développeur Python H/F,Levallois-Perret Île-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Data Scientist - Python (Mid-senior Senior),Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer (Data) - €120000 + Bonus + Benefits,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python F/H,Bordeaux Nouvelle-Aquitaine France,2024-01-01,Python Developer,Bordeaux,France,1,2024,January,1,Not Specified,6,4
Backend Developer – App (Python) - CDI,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Data Scientist/Analyst - LLM Project,France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Python Developer - LLM Project,France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer (Risk & Front Office Systems),Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python /R,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer - LLM Project,Martinique,2024-01-01,Python Developer,Martinique,Unknown,1,2024,January,1,Not Specified,6,4
Développeur API REST Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Lead Python Backend Engineer,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python - 2021,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Dev BackEnd Python - Data,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Consultant Junior Full Stack Python,Neuilly-sur-Seine Île-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Backend Python H/F,Neuilly-sur-Seine Île-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
DEVELOPPEUR (SE) PYTHON H/F,Bordeaux Nouvelle-Aquitaine France,2024-01-01,Python Developer,Bordeaux,France,1,2024,January,1,Not Specified,6,4
STAGE Ingénieure Développement Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python | Startup IA & Big Data  | Python - Flask (Remote partiel),Paris Île-de-France France,2024-01-01,Business Intelligence Analyst,Paris,France,1,2024,January,1,Not Specified,4,4
Développeur Backend |  Python (90%) - React (10%) | Editeur de logiciel en hypercroissance | Paris et Remote partiel,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Nice Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Nice,France,1,2024,January,1,Not Specified,6,4
Business & Data Analyst - stage,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Data Analyst,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Développeur Python - H/F,Bordeaux Nouvelle-Aquitaine France,2024-01-01,Python Developer,Bordeaux,France,1,2024,January,1,Not Specified,6,4
Développeur Backend | Python (90%) - React (10%) | Editeur de logiciel en hypercroissance | Paris et Remote partiel,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Biot Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Data Analyst Python (H/F),Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Junior Software Engineer,Paris Île-de-France France,2024-01-01,Data Engineer,Paris,France,1,2024,January,1,Not Specified,9,4
Développeur IA/Python (F/H),Villeneuve-d’Ascq Hauts-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python/GO,Nice Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Nice,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python - Django  (Freelance) (H/F),Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Retail Performance Analyst Intern,Paris Île-de-France France,2024-01-01,Data Analyst,Paris,France,1,2024,January,1,Not Specified,1,4
Développeur Python H/F,Nantes Pays de la Loire France,2024-01-01,Python Developer,Nantes,France,1,2024,January,1,Not Specified,6,4
Ingénieur(e) Fiabilité Software Robotique,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Business Intelligence Analyst,Unknown,France,1,2024,January,1,Not Specified,4,4
Senior Backend Engineer - Python Go (EU Based 100% Remote),France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Ingénieur(e) Fiabilité Software Robotique,Lille Hauts-de-France France,2024-01-01,Business Intelligence Analyst,Lille,France,1,2024,January,1,Not Specified,4,4
Développeur Python,Boulogne-Billancourt Île-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Fullstack Junior H/F (Python/JS/TS),Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Niort Nouvelle-Aquitaine France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python - H/F,Greater Paris Metropolitan Region,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Rennes Brittany France,2024-01-01,Python Developer,Rennes,France,1,2024,January,1,Not Specified,6,4
Développeur Python/Développeuse Python,Marseille Provence-Alpes-Côte d'Azur France,2024-01-01,Python Developer,Marseille,France,1,2024,January,1,Not Specified,6,4
Python Developer / Développeur Python,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Python Developer,France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python Django H/F,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Junior Software Engineer,Nantes Pays de la Loire France,2024-01-01,Data Engineer,Nantes,France,1,2024,January,1,Not Specified,9,4
Développeur Python (H/F),Lyon Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Backend Developer – App (Python) - CDI,Île-de-France France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Lille Hauts-de-France France,2024-01-01,Python Developer,Lille,France,1,2024,January,1,Not Specified,6,4
AI/Machine Learning Team Leader - Remote (Worldwide),France,2024-01-01,AI/ML Engineer,Unknown,France,1,2024,January,1,Not Specified,8,4
Développeur Python H/F,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,L’Isle-d’Abeau Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Toulouse Occitanie France,2024-01-01,Python Developer,Toulouse,France,1,2024,January,1,Not Specified,6,4
Développeur Python/Développeuse Python,Bordeaux Nouvelle-Aquitaine France,2024-01-01,Python Developer,Bordeaux,France,1,2024,January,1,Not Specified,6,4
Développeur(se) Python F/H,Montpellier Occitanie France,2024-01-01,Python Developer,Montpellier,France,1,2024,January,1,Not Specified,6,4
Développeur Python H/F,Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
Data scientist,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Data Scientist,Unknown,France,1,2024,January,1,Not Specified,2,4
Développeur Python/Développeuse Python,Lyon Auvergne-Rhône-Alpes France,2024-01-01,Python Developer,Unknown,France,1,2024,January,1,Not Specified,6,4
Full Stack Developer  (Python NextJS),Paris Île-de-France France,2024-01-01,Python Developer,Paris,France,1,2024,January,1,Not Specified,6,4
